Entity,Code,Date,Case fatality rate of COVID-19 (%) (Only observations with ≥100 cases) (%)
Bosnia and Herzegovina,BIH,"Apr 4, 2020",3.072
Bosnia and Herzegovina,BIH,"Apr 5, 2020",3.323
Bosnia and Herzegovina,BIH,"Apr 6, 2020",3.62
Bosnia and Herzegovina,BIH,"Apr 7, 2020",4.029
Bosnia and Herzegovina,BIH,"Apr 8, 2020",4.097
Bosnia and Herzegovina,BIH,"Apr 9, 2020",4.289
Bosnia and Herzegovina,BIH,"Apr 10, 2020",4.114
Bosnia and Herzegovina,BIH,"Apr 11, 2020",4.107
Bosnia and Herzegovina,BIH,"Apr 12, 2020",3.903
Bosnia and Herzegovina,BIH,"Apr 13, 2020",3.774
Bosnia and Herzegovina,BIH,"Apr 14, 2020",3.696
Bosnia and Herzegovina,BIH,"Apr 15, 2020",3.635
Bosnia and Herzegovina,BIH,"Apr 16, 2020",3.636
Bosnia and Herzegovina,BIH,"Apr 17, 2020",3.559
Bosnia and Herzegovina,BIH,"Apr 18, 2020",3.636
Bosnia and Herzegovina,BIH,"Apr 19, 2020",3.589
Bosnia and Herzegovina,BIH,"Apr 20, 2020",3.625
Bosnia and Herzegovina,BIH,"Apr 21, 2020",3.692
Bosnia and Herzegovina,BIH,"Apr 22, 2020",3.731
Bosnia and Herzegovina,BIH,"Apr 23, 2020",3.804
Bosnia and Herzegovina,BIH,"Apr 24, 2020",3.751
Bosnia and Herzegovina,BIH,"Apr 25, 2020",3.803
Bosnia and Herzegovina,BIH,"Apr 26, 2020",3.771
Bosnia and Herzegovina,BIH,"Apr 27, 2020",3.826
Bosnia and Herzegovina,BIH,"Apr 28, 2020",3.836
Bosnia and Herzegovina,BIH,"Apr 29, 2020",3.904
Bosnia and Herzegovina,BIH,"Apr 30, 2020",3.904
Bosnia and Herzegovina,BIH,"May 1, 2020",3.789
Bosnia and Herzegovina,BIH,"May 2, 2020",3.93
Bosnia and Herzegovina,BIH,"May 3, 2020",3.915
Bosnia and Herzegovina,BIH,"May 4, 2020",4.146
Bosnia and Herzegovina,BIH,"May 5, 2020",4.05
Brazil,BRA,"Mar 18, 2020",0.344
Brazil,BRA,"Mar 19, 2020",0.935
Brazil,BRA,"Mar 20, 2020",0.966
Brazil,BRA,"Mar 21, 2020",1.217
Brazil,BRA,"Mar 22, 2020",1.596
Brazil,BRA,"Mar 23, 2020",1.617
Brazil,BRA,"Mar 24, 2020",1.798
Brazil,BRA,"Mar 25, 2020",2.09
Brazil,BRA,"Mar 26, 2020",2.343
Brazil,BRA,"Mar 27, 2020",2.642
Brazil,BRA,"Mar 28, 2020",2.692
Brazil,BRA,"Mar 29, 2020",2.92
Brazil,BRA,"Mar 30, 2020",3.195
Brazil,BRA,"Mar 31, 2020",3.472
Brazil,BRA,"Apr 1, 2020",3.516
Brazil,BRA,"Apr 2, 2020",3.525
Brazil,BRA,"Apr 3, 2020",3.78
Brazil,BRA,"Apr 4, 2020",3.964
Brazil,BRA,"Apr 5, 2020",4.203
Brazil,BRA,"Apr 6, 2020",4.367
Brazil,BRA,"Apr 7, 2020",4.587
Brazil,BRA,"Apr 8, 2020",4.863
Brazil,BRA,"Apr 9, 2020",5.023
Brazil,BRA,"Apr 10, 2020",5.27
Brazil,BRA,"Apr 11, 2020",5.377
Brazil,BRA,"Apr 12, 2020",5.423
Brazil,BRA,"Apr 13, 2020",5.517
Brazil,BRA,"Apr 14, 2020",5.668
Brazil,BRA,"Apr 15, 2020",6.064
Brazil,BRA,"Apr 16, 2020",6.13
Brazil,BRA,"Apr 17, 2020",6.324
Brazil,BRA,"Apr 18, 2020",6.357
Brazil,BRA,"Apr 19, 2020",6.413
Brazil,BRA,"Apr 20, 2020",6.369
Brazil,BRA,"Apr 21, 2020",6.345
Brazil,BRA,"Apr 22, 2020",6.363
Brazil,BRA,"Apr 23, 2020",6.351
Brazil,BRA,"Apr 24, 2020",6.694
Brazil,BRA,"Apr 25, 2020",6.925
Brazil,BRA,"Apr 26, 2020",6.864
Brazil,BRA,"Apr 27, 2020",6.795
Brazil,BRA,"Apr 28, 2020",6.831
Brazil,BRA,"Apr 29, 2020",6.979
Brazil,BRA,"Apr 30, 2020",6.993
Brazil,BRA,"May 1, 2020",6.911
Brazil,BRA,"May 2, 2020",6.91
Brazil,BRA,"May 3, 2020",6.991
Brazil,BRA,"May 4, 2020",6.945
Brazil,BRA,"May 5, 2020",6.793
Brunei,BRN,"Mar 29, 2020",0.833
Brunei,BRN,"Mar 30, 2020",0.794
Brunei,BRN,"Mar 31, 2020",0.787
Brunei,BRN,"Apr 1, 2020",0.775
Brunei,BRN,"Apr 2, 2020",0.763
Brunei,BRN,"Apr 3, 2020",0.752
Brunei,BRN,"Apr 4, 2020",0.752
Brunei,BRN,"Apr 5, 2020",0.741
Brunei,BRN,"Apr 6, 2020",0.741
Brunei,BRN,"Apr 7, 2020",0.741
Brunei,BRN,"Apr 8, 2020",0.741
Brunei,BRN,"Apr 9, 2020",0.741
Brunei,BRN,"Apr 10, 2020",0.741
Brunei,BRN,"Apr 11, 2020",0.735
Brunei,BRN,"Apr 12, 2020",0.735
Brunei,BRN,"Apr 13, 2020",0.735
Brunei,BRN,"Apr 14, 2020",0.735
Brunei,BRN,"Apr 15, 2020",0.735
Brunei,BRN,"Apr 16, 2020",0.735
Brunei,BRN,"Apr 17, 2020",0.735
Brunei,BRN,"Apr 18, 2020",0.735
Brunei,BRN,"Apr 19, 2020",0.73
Brunei,BRN,"Apr 20, 2020",0.725
Brunei,BRN,"Apr 21, 2020",0.725
Brunei,BRN,"Apr 22, 2020",0.725
Brunei,BRN,"Apr 23, 2020",0.725
Brunei,BRN,"Apr 24, 2020",0.725
Brunei,BRN,"Apr 25, 2020",0.725
Brunei,BRN,"Apr 26, 2020",0.725
Brunei,BRN,"Apr 27, 2020",0.725
Brunei,BRN,"Apr 28, 2020",0.725
Brunei,BRN,"Apr 29, 2020",0.725
Brunei,BRN,"Apr 30, 2020",0.725
Brunei,BRN,"May 1, 2020",0.725
Brunei,BRN,"May 2, 2020",0.725
Brunei,BRN,"May 3, 2020",0.725
Brunei,BRN,"May 4, 2020",0.725
Brunei,BRN,"May 5, 2020",0.725
Bulgaria,BGR,"Mar 20, 2020",2.857
Bulgaria,BGR,"Mar 21, 2020",2.362
Bulgaria,BGR,"Mar 22, 2020",1.84
Bulgaria,BGR,"Mar 23, 2020",1.622
Bulgaria,BGR,"Mar 24, 2020",1.493
Bulgaria,BGR,"Mar 25, 2020",1.364
Bulgaria,BGR,"Mar 26, 2020",1.24
Bulgaria,BGR,"Mar 27, 2020",1.136
Bulgaria,BGR,"Mar 28, 2020",1.024
Bulgaria,BGR,"Mar 29, 2020",2.115
Bulgaria,BGR,"Mar 30, 2020",2.312
Bulgaria,BGR,"Mar 31, 2020",2.228
Bulgaria,BGR,"Apr 1, 2020",2.005
Bulgaria,BGR,"Apr 2, 2020",2.37
Bulgaria,BGR,"Apr 3, 2020",2.188
Bulgaria,BGR,"Apr 4, 2020",2.887
Bulgaria,BGR,"Apr 5, 2020",3.38
Bulgaria,BGR,"Apr 6, 2020",3.766
Bulgaria,BGR,"Apr 7, 2020",4.007
Bulgaria,BGR,"Apr 8, 2020",3.986
Bulgaria,BGR,"Apr 9, 2020",4.047
Bulgaria,BGR,"Apr 10, 2020",3.846
Bulgaria,BGR,"Apr 11, 2020",3.937
Bulgaria,BGR,"Apr 12, 2020",4.236
Bulgaria,BGR,"Apr 13, 2020",4.296
Bulgaria,BGR,"Apr 14, 2020",4.672
Bulgaria,BGR,"Apr 15, 2020",4.909
Bulgaria,BGR,"Apr 16, 2020",4.819
Bulgaria,BGR,"Apr 17, 2020",4.75
Bulgaria,BGR,"Apr 18, 2020",4.846
Bulgaria,BGR,"Apr 19, 2020",4.67
Bulgaria,BGR,"Apr 20, 2020",4.699
Bulgaria,BGR,"Apr 21, 2020",4.629
Bulgaria,BGR,"Apr 22, 2020",4.615
Bulgaria,BGR,"Apr 23, 2020",4.785
Bulgaria,BGR,"Apr 24, 2020",4.74
Bulgaria,BGR,"Apr 25, 2020",4.545
Bulgaria,BGR,"Apr 26, 2020",4.411
Bulgaria,BGR,"Apr 27, 2020",4.308
Bulgaria,BGR,"Apr 28, 2020",4.255
Bulgaria,BGR,"Apr 29, 2020",4.146
Bulgaria,BGR,"Apr 30, 2020",4.423
Bulgaria,BGR,"May 1, 2020",4.382
Bulgaria,BGR,"May 2, 2020",4.345
Bulgaria,BGR,"May 3, 2020",4.517
Bulgaria,BGR,"May 4, 2020",4.512
Bulgaria,BGR,"May 5, 2020",4.722
Burkina Faso,BFA,"Mar 26, 2020",2.632
Burkina Faso,BFA,"Mar 27, 2020",2.055
Burkina Faso,BFA,"Mar 28, 2020",2.055
Burkina Faso,BFA,"Mar 29, 2020",5
Burkina Faso,BFA,"Mar 30, 2020",5
Burkina Faso,BFA,"Mar 31, 2020",5.405
Burkina Faso,BFA,"Apr 1, 2020",4.878
Burkina Faso,BFA,"Apr 2, 2020",5.364
Burkina Faso,BFA,"Apr 3, 2020",5.556
Burkina Faso,BFA,"Apr 4, 2020",5.556
Burkina Faso,BFA,"Apr 5, 2020",5.298
Burkina Faso,BFA,"Apr 6, 2020",4.928
Burkina Faso,BFA,"Apr 7, 2020",4.67
Burkina Faso,BFA,"Apr 8, 2020",4.948
Burkina Faso,BFA,"Apr 9, 2020",5.556
Burkina Faso,BFA,"Apr 10, 2020",5.418
Burkina Faso,BFA,"Apr 11, 2020",5.804
Burkina Faso,BFA,"Apr 12, 2020",5.579
Burkina Faso,BFA,"Apr 13, 2020",5.433
Burkina Faso,BFA,"Apr 14, 2020",5.437
Burkina Faso,BFA,"Apr 15, 2020",5.682
Burkina Faso,BFA,"Apr 16, 2020",5.904
Burkina Faso,BFA,"Apr 17, 2020",5.893
Burkina Faso,BFA,"Apr 18, 2020",6.284
Burkina Faso,BFA,"Apr 19, 2020",6.372
Burkina Faso,BFA,"Apr 20, 2020",6.25
Burkina Faso,BFA,"Apr 21, 2020",6.54
Burkina Faso,BFA,"Apr 22, 2020",6.333
Burkina Faso,BFA,"Apr 23, 2020",6.404
Burkina Faso,BFA,"Apr 24, 2020",6.656
Burkina Faso,BFA,"Apr 25, 2020",6.55
Burkina Faso,BFA,"Apr 26, 2020",6.518
Burkina Faso,BFA,"Apr 27, 2020",6.646
Burkina Faso,BFA,"Apr 28, 2020",6.614
Burkina Faso,BFA,"Apr 29, 2020",6.583
Burkina Faso,BFA,"Apr 30, 2020",6.708
Burkina Faso,BFA,"May 1, 2020",6.667
Burkina Faso,BFA,"May 2, 2020",6.78
Burkina Faso,BFA,"May 3, 2020",6.748
Burkina Faso,BFA,"May 4, 2020",6.798
Burkina Faso,BFA,"May 5, 2020",6.845
Cameroon,CMR,"Mar 31, 2020",1.408
Cameroon,CMR,"Apr 1, 2020",3.109
Cameroon,CMR,"Apr 2, 2020",2.575
Cameroon,CMR,"Apr 3, 2020",2.583
Cameroon,CMR,"Apr 4, 2020",1.572
Cameroon,CMR,"Apr 5, 2020",1.622
Cameroon,CMR,"Apr 6, 2020",1.385
Cameroon,CMR,"Apr 7, 2020",1.368
Cameroon,CMR,"Apr 8, 2020",1.314
Cameroon,CMR,"Apr 9, 2020",1.37
Cameroon,CMR,"Apr 10, 2020",1.37
Cameroon,CMR,"Apr 11, 2020",1.245
Cameroon,CMR,"Apr 12, 2020",1.341
Cameroon,CMR,"Apr 13, 2020",1.463
Cameroon,CMR,"Apr 14, 2020",1.463
Cameroon,CMR,"Apr 15, 2020",1.988
Cameroon,CMR,"Apr 16, 2020",1.988
Cameroon,CMR,"Apr 17, 2020",2.456
Cameroon,CMR,"Apr 18, 2020",2.067
Cameroon,CMR,"Apr 19, 2020",2.067
Cameroon,CMR,"Apr 20, 2020",4.134
Cameroon,CMR,"Apr 21, 2020",4.13
Cameroon,CMR,"Apr 22, 2020",3.611
Cameroon,CMR,"Apr 23, 2020",3.697
Cameroon,CMR,"Apr 24, 2020",3.498
Cameroon,CMR,"Apr 25, 2020",3.493
Cameroon,CMR,"Apr 26, 2020",3.491
Cameroon,CMR,"Apr 27, 2020",3.455
Cameroon,CMR,"Apr 28, 2020",3.578
Cameroon,CMR,"Apr 29, 2020",3.267
Cameroon,CMR,"Apr 30, 2020",3.33
Cameroon,CMR,"May 1, 2020",3.33
Cameroon,CMR,"May 2, 2020",2.948
Cameroon,CMR,"May 3, 2020",3.081
Cameroon,CMR,"May 4, 2020",3.081
Cameroon,CMR,"May 5, 2020",3.042
Canada,CAN,"Mar 12, 2020",0.971
Canada,CAN,"Mar 13, 2020",0.725
Canada,CAN,"Mar 14, 2020",0.568
Canada,CAN,"Mar 15, 2020",0.41
Canada,CAN,"Mar 16, 2020",0.329
Canada,CAN,"Mar 17, 2020",0.943
Canada,CAN,"Mar 18, 2020",1.406
Canada,CAN,"Mar 19, 2020",1.304
Canada,CAN,"Mar 20, 2020",1.182
Canada,CAN,"Mar 21, 2020",1.236
Canada,CAN,"Mar 22, 2020",1.382
Canada,CAN,"Mar 23, 2020",1.399
Canada,CAN,"Mar 24, 2020",1.458
Canada,CAN,"Mar 25, 2020",1.378
Canada,CAN,"Mar 26, 2020",1.034
Canada,CAN,"Mar 27, 2020",0.971
Canada,CAN,"Mar 28, 2020",1.134
Canada,CAN,"Mar 29, 2020",1.114
Canada,CAN,"Mar 30, 2020",0.975
Canada,CAN,"Mar 31, 2020",1.199
Canada,CAN,"Apr 1, 2020",1.125
Canada,CAN,"Apr 2, 2020",1.136
Canada,CAN,"Apr 3, 2020",1.225
Canada,CAN,"Apr 4, 2020",1.494
Canada,CAN,"Apr 5, 2020",1.664
Canada,CAN,"Apr 6, 2020",1.807
Canada,CAN,"Apr 7, 2020",1.94
Canada,CAN,"Apr 8, 2020",2.125
Canada,CAN,"Apr 9, 2020",2.257
Canada,CAN,"Apr 10, 2020",2.453
Canada,CAN,"Apr 11, 2020",2.571
Canada,CAN,"Apr 12, 2020",2.802
Canada,CAN,"Apr 13, 2020",2.943
Canada,CAN,"Apr 14, 2020",3.039
Canada,CAN,"Apr 15, 2020",3.339
Canada,CAN,"Apr 16, 2020",3.561
Canada,CAN,"Apr 17, 2020",3.966
Canada,CAN,"Apr 18, 2020",4.107
Canada,CAN,"Apr 19, 2020",4.4
Canada,CAN,"Apr 20, 2020",4.543
Canada,CAN,"Apr 21, 2020",4.59
Canada,CAN,"Apr 22, 2020",4.774
Canada,CAN,"Apr 23, 2020",4.913
Canada,CAN,"Apr 24, 2020",5.098
Canada,CAN,"Apr 25, 2020",5.246
Canada,CAN,"Apr 26, 2020",5.437
Canada,CAN,"Apr 27, 2020",5.46
Canada,CAN,"Apr 28, 2020",5.583
Canada,CAN,"Apr 29, 2020",5.716
Canada,CAN,"Apr 30, 2020",5.808
Canada,CAN,"May 1, 2020",5.981
Canada,CAN,"May 2, 2020",6.159
Canada,CAN,"May 3, 2020",6.288
Canada,CAN,"May 4, 2020",6.191
Canada,CAN,"May 5, 2020",6.342
Cape Verde,CPV,"Apr 27, 2020",0.943
Cape Verde,CPV,"Apr 28, 2020",0.917
Cape Verde,CPV,"Apr 29, 2020",0.885
Cape Verde,CPV,"Apr 30, 2020",0.885
Cape Verde,CPV,"May 1, 2020",0.826
Cape Verde,CPV,"May 2, 2020",1.626
Cape Verde,CPV,"May 3, 2020",1.316
Cape Verde,CPV,"May 4, 2020",1.212
Cape Verde,CPV,"May 5, 2020",1.143
Chad,TCD,"May 3, 2020",8.547
Chad,TCD,"May 4, 2020",8.547
Chad,TCD,"May 5, 2020",8.547
Chile,CHL,"Mar 23, 2020",0.158
Chile,CHL,"Mar 24, 2020",0.268
Chile,CHL,"Mar 25, 2020",0.217
Chile,CHL,"Mar 26, 2020",0.263
Chile,CHL,"Mar 27, 2020",0.306
Chile,CHL,"Mar 28, 2020",0.311
Chile,CHL,"Mar 29, 2020",0.314
Chile,CHL,"Mar 30, 2020",0.327
Chile,CHL,"Mar 31, 2020",0.327
Chile,CHL,"Apr 1, 2020",0.438
Chile,CHL,"Apr 2, 2020",0.528
Chile,CHL,"Apr 3, 2020",0.529
Chile,CHL,"Apr 4, 2020",0.589
Chile,CHL,"Apr 5, 2020",0.649
Chile,CHL,"Apr 6, 2020",0.76
Chile,CHL,"Apr 7, 2020",0.768
Chile,CHL,"Apr 8, 2020",0.841
Chile,CHL,"Apr 9, 2020",0.865
Chile,CHL,"Apr 10, 2020",0.954
Chile,CHL,"Apr 11, 2020",1
Chile,CHL,"Apr 12, 2020",1.054
Chile,CHL,"Apr 13, 2020",1.109
Chile,CHL,"Apr 14, 2020",1.09
Chile,CHL,"Apr 15, 2020",1.162
Chile,CHL,"Apr 16, 2020",1.136
Chile,CHL,"Apr 17, 2020",1.192
Chile,CHL,"Apr 18, 2020",1.254
Chile,CHL,"Apr 19, 2020",1.295
Chile,CHL,"Apr 20, 2020",1.318
Chile,CHL,"Apr 21, 2020",1.323
Chile,CHL,"Apr 22, 2020",1.357
Chile,CHL,"Apr 23, 2020",1.416
Chile,CHL,"Apr 24, 2020",1.422
Chile,CHL,"Apr 25, 2020",1.414
Chile,CHL,"Apr 26, 2020",1.408
Chile,CHL,"Apr 27, 2020",1.418
Chile,CHL,"Apr 28, 2020",1.433
Chile,CHL,"Apr 29, 2020",1.441
Chile,CHL,"Apr 30, 2020",1.451
Chile,CHL,"May 1, 2020",1.417
Chile,CHL,"May 2, 2020",1.376
Chile,CHL,"May 3, 2020",1.34
Chile,CHL,"May 4, 2020",1.322
Chile,CHL,"May 5, 2020",1.308
China,CHN,"Jan 19, 2020",1.389
China,CHN,"Jan 20, 2020",1.277
China,CHN,"Jan 21, 2020",1.554
China,CHN,"Jan 22, 2020",3.232
China,CHN,"Jan 23, 2020",2.729
China,CHN,"Jan 24, 2020",2.948
China,CHN,"Jan 25, 2020",3.099
China,CHN,"Jan 26, 2020",2.817
China,CHN,"Jan 27, 2020",2.919
China,CHN,"Jan 28, 2020",2.341
China,CHN,"Jan 29, 2020",2.202
China,CHN,"Jan 30, 2020",2.198
China,CHN,"Jan 31, 2020",2.193
China,CHN,"Feb 1, 2020",2.193
China,CHN,"Feb 2, 2020",2.111
China,CHN,"Feb 3, 2020",2.097
China,CHN,"Feb 4, 2020",2.083
China,CHN,"Feb 5, 2020",2.023
China,CHN,"Feb 6, 2020",2.011
China,CHN,"Feb 7, 2020",2.041
China,CHN,"Feb 8, 2020",2.088
China,CHN,"Feb 9, 2020",2.181
China,CHN,"Feb 10, 2020",2.261
China,CHN,"Feb 11, 2020",2.382
China,CHN,"Feb 12, 2020",2.491
China,CHN,"Feb 13, 2020",2.285
China,CHN,"Feb 14, 2020",2.157
China,CHN,"Feb 15, 2020",2.29
China,CHN,"Feb 16, 2020",2.43
China,CHN,"Feb 17, 2020",2.508
China,CHN,"Feb 18, 2020",2.578
China,CHN,"Feb 19, 2020",2.704
China,CHN,"Feb 20, 2020",2.84
China,CHN,"Feb 21, 2020",2.963
China,CHN,"Feb 22, 2020",3.073
China,CHN,"Feb 23, 2020",3.175
China,CHN,"Feb 24, 2020",3.36
China,CHN,"Feb 25, 2020",3.428
China,CHN,"Feb 26, 2020",3.476
China,CHN,"Feb 27, 2020",3.494
China,CHN,"Feb 28, 2020",3.535
China,CHN,"Feb 29, 2020",3.575
China,CHN,"Mar 1, 2020",3.593
China,CHN,"Mar 2, 2020",3.636
China,CHN,"Mar 3, 2020",3.671
China,CHN,"Mar 4, 2020",3.711
China,CHN,"Mar 5, 2020",3.744
China,CHN,"Mar 6, 2020",3.774
China,CHN,"Mar 7, 2020",3.803
China,CHN,"Mar 8, 2020",3.835
China,CHN,"Mar 9, 2020",3.861
China,CHN,"Mar 10, 2020",3.881
China,CHN,"Mar 11, 2020",3.907
China,CHN,"Mar 12, 2020",3.919
China,CHN,"Mar 13, 2020",3.927
China,CHN,"Mar 14, 2020",3.945
China,CHN,"Mar 15, 2020",3.955
China,CHN,"Mar 16, 2020",3.969
China,CHN,"Mar 17, 2020",3.978
China,CHN,"Mar 18, 2020",3.997
China,CHN,"Mar 19, 2020",4.005
China,CHN,"Mar 20, 2020",4.005
China,CHN,"Mar 21, 2020",4.01
China,CHN,"Mar 22, 2020",4.014
China,CHN,"Mar 23, 2020",4.018
China,CHN,"Mar 24, 2020",4.023
China,CHN,"Mar 25, 2020",4.024
China,CHN,"Mar 26, 2020",4.027
China,CHN,"Mar 27, 2020",4.028
China,CHN,"Mar 28, 2020",4.026
China,CHN,"Mar 29, 2020",4.026
China,CHN,"Mar 30, 2020",4.024
China,CHN,"Mar 31, 2020",4.024
China,CHN,"Apr 1, 2020",4.022
China,CHN,"Apr 2, 2020",4.025
China,CHN,"Apr 3, 2020",4.033
China,CHN,"Apr 4, 2020",4.035
China,CHN,"Apr 5, 2020",4.036
China,CHN,"Apr 6, 2020",4.035
China,CHN,"Apr 7, 2020",4.033
China,CHN,"Apr 8, 2020",4.031
China,CHN,"Apr 9, 2020",4.029
China,CHN,"Apr 10, 2020",4.028
China,CHN,"Apr 11, 2020",4.028
China,CHN,"Apr 12, 2020",4.023
China,CHN,"Apr 13, 2020",4.02
China,CHN,"Apr 14, 2020",4.015
China,CHN,"Apr 15, 2020",4.014
China,CHN,"Apr 16, 2020",4.012
China,CHN,"Apr 17, 2020",5.535
China,CHN,"Apr 18, 2020",5.533
China,CHN,"Apr 19, 2020",5.532
China,CHN,"Apr 20, 2020",5.531
China,CHN,"Apr 21, 2020",5.529
China,CHN,"Apr 22, 2020",5.528
China,CHN,"Apr 23, 2020",5.527
China,CHN,"Apr 24, 2020",5.527
China,CHN,"Apr 25, 2020",5.526
China,CHN,"Apr 26, 2020",5.525
China,CHN,"Apr 27, 2020",5.526
China,CHN,"Apr 28, 2020",5.524
